testype	name1	name2	ceiling1	floor1	ceiling2	floor2	meandate1	meandate2	acc1	acc2	alienacc1	alienacc2	spearman	spear1on2	spear2on1	loss	loss1on2	loss2on1
crossBA	Suspense_randomB	SubjHumor_randomA					2003.055	1924.88	0.835	0.93	0.465	0.47	-0.104337540614	-0.156021661533	-0.0526534196959	0.415	0.46	0.37
self2	SubjHumor_randomA	SubjHumor_randomB					1924.88	1924.1	0.93	0.945	0.91	0.935	1.65905798076	1.67771435905	1.64040160248	0.015	0.01	0.02
crossAB	Suspense_randomA	SubjFairytales_randomB					2003.12	1925.8989899	0.81	0.964646464646	0.46	0.449494949495	-0.494559018999	-0.715840263604	-0.273277774394	0.432575757576	0.515151515152	0.35
self1	Suspense_randomA	Suspense_randomB					2003.12	2003.055	0.81	0.835	0.895	0.92	1.48448913955	1.52148859958	1.44748967953	-0.085	-0.085	-0.085
crossBA	Suspense_randomB	SubjFairytales_randomA					2003.055	1924.03	0.835	0.96	0.48	0.46	-0.239970280933	-0.312197101171	-0.167743460694	0.4275	0.5	0.355
self2	SubjFairytales_randomA	SubjFairytales_randomB					1924.03	1925.8989899	0.96	0.964646464646	0.975	0.969696969697	1.76169841702	1.77707449576	1.74632233828	-0.0100252525253	-0.00505050505051	-0.015
crossAB	Suspense_randomA	SubjShortstoriesAmerican_randomB					2003.12	1968.775	0.81	0.805	0.53	0.475	0.0604120885059	-0.0240097126607	0.144833889672	0.305	0.33	0.28
self1	Suspense_randomA	Suspense_randomB					2003.12	2003.055	0.81	0.835	0.895	0.92	1.48448913955	1.52148859958	1.44748967953	-0.085	-0.085	-0.085
crossBA	Suspense_randomB	SubjShortstoriesAmerican_randomA					2003.055	1968.11	0.835	0.78	0.515	0.46	0.150467446483	0.152499571305	0.148435321662	0.32	0.32	0.32
self2	SubjShortstoriesAmerican_randomA	SubjShortstoriesAmerican_randomB					1968.11	1968.775	0.78	0.805	0.805	0.775	0.914862731954	1.05414488083	0.775580583077	0.0025	0.03	-0.025
crossAB	Suspense_randomA	SubjHistory_randomB					2003.12	1927.825	0.81	0.82	0.495	0.465	-0.000297006346971	-0.113123908333	0.112529895639	0.335	0.355	0.315
self1	Suspense_randomA	Suspense_randomB					2003.12	2003.055	0.81	0.835	0.895	0.92	1.48448913955	1.52148859958	1.44748967953	-0.085	-0.085	-0.085
crossBA	Suspense_randomB	SubjHistory_randomA					2003.055	1928.295	0.835	0.79	0.48	0.505	-0.0676184731841	-0.0187616700477	-0.11647527632	0.32	0.285	0.355
self2	SubjHistory_randomA	SubjHistory_randomB					1928.295	1927.825	0.79	0.82	0.85	0.885	1.24250779798	1.29148125477	1.1935343412	-0.0625	-0.065	-0.06
crossAB	Suspense_randomA	SubjShortstoriesOther_randomB					2003.12	1974.32	0.81	0.78	0.36	0.42	-0.723402595974	-0.728338079864	-0.718467112084	0.405	0.36	0.45
self1	Suspense_randomA	Suspense_randomB					2003.12	2003.055	0.81	0.835	0.895	0.92	1.48448913955	1.52148859958	1.44748967953	-0.085	-0.085	-0.085
crossBA	Suspense_randomB	SubjShortstoriesOther_randomA					2003.055	1974.585	0.835	0.78	0.38	0.41	-0.57835181131	-0.636071220059	-0.52063240256	0.4125	0.37	0.455
self2	SubjShortstoriesOther_randomA	SubjShortstoriesOther_randomB					1974.585	1974.32	0.78	0.78	0.825	0.82	1.21893698536	1.22771083363	1.21016313709	-0.0425	-0.04	-0.045
crossAB	Suspense_randomA	SubjSFAmerican_randomB					2003.12	1981.345	0.81	0.92	0.57	0.65	0.551733414594	0.637161971464	0.466304857724	0.255	0.27	0.24
self1	Suspense_randomA	Suspense_randomB					2003.12	2003.055	0.81	0.835	0.895	0.92	1.48448913955	1.52148859958	1.44748967953	-0.085	-0.085	-0.085
crossBA	Suspense_randomB	SubjSFAmerican_randomA					2003.055	1982.785	0.835	0.9	0.535	0.555	0.320783691116	0.399758134282	0.24180924795	0.3225	0.345	0.3
self2	SubjSFAmerican_randomA	SubjSFAmerican_randomB					1982.785	1981.345	0.9	0.92	0.885	0.945	1.37977533051	1.38713092113	1.37241973989	-0.005	-0.025	0.015
crossAB	Suspense_randomA	SubjFantasy_randomB					2003.12	1983.5	0.81	0.885	0.54	0.52	0.215564696548	0.162920363146	0.268209029951	0.3175	0.365	0.27
self1	Suspense_randomA	Suspense_randomB					2003.12	2003.055	0.81	0.835	0.895	0.92	1.48448913955	1.52148859958	1.44748967953	-0.085	-0.085	-0.085
crossBA	Suspense_randomB	SubjFantasy_randomA					2003.055	1983.555	0.835	0.84	0.505	0.46	0.0523116864841	0.0552981774077	0.0493251955604	0.355	0.38	0.33
self2	SubjFantasy_randomA	SubjFantasy_randomB					1983.555	1983.5	0.84	0.885	0.885	0.945	1.38533890171	1.40085648128	1.36982132215	-0.0525	-0.06	-0.045
crossAB	Fantasy-Not-Adventure_randomA	Adventure-Not-Fantasy_randomB					1995.65	1982.33	0.865	0.815	0.67	0.59	0.44697366129	0.417288124057	0.476659198523	0.21	0.225	0.195
self1	Fantasy-Not-Adventure_randomA	Fantasy-Not-Adventure_randomB					1995.65	1995.81	0.865	0.835	0.92	0.89	1.31370392346	1.39588811381	1.23151973311	-0.055	-0.055	-0.055
crossBA	Fantasy-Not-Adventure_randomB	Adventure-Not-Fantasy_randomA					1995.81	1982.35	0.835	0.79	0.62	0.665	0.520614363595	0.566875350371	0.474353376819	0.17	0.125	0.215
self2	Adventure-Not-Fantasy_randomA	Adventure-Not-Fantasy_randomB					1982.35	1982.33	0.79	0.815	0.86	0.895	1.20964052808	1.23652332317	1.18275773299	-0.075	-0.08	-0.07
crossAB	Fantasy_randomA	Humor_randomB					1995.69	1989.82	0.865	0.815	0.4	0.47	-0.378394992314	-0.211699068131	-0.545090916497	0.405	0.345	0.465
self1	Fantasy_randomA	Fantasy_randomB					1995.69	1995.81	0.865	0.865	0.92	0.94	1.42098926621	1.43357949264	1.40839903977	-0.065	-0.075	-0.055
crossBA	Fantasy_randomB	Humor_randomA					1995.81	1990.17	0.865	0.825	0.445	0.51	-0.246812549884	0.0168140046313	-0.510439104399	0.3675	0.315	0.42
self2	Humor_randomA	Humor_randomB					1990.17	1989.82	0.825	0.815	0.875	0.88	1.33497624849	1.33336662748	1.33658586949	-0.0575	-0.065	-0.05
crossAB	Fantasy-Not-SF_randomA	SF-Not-Fantasy_randomB					1994.775	1986.355	0.845	0.895	0.655	0.775	0.770061298579	0.816789793774	0.723332803384	0.155	0.12	0.19
self1	Fantasy-Not-SF_randomA	Fantasy-Not-SF_randomB					1994.775	1994.885	0.845	0.86	0.9	0.895	1.20819687022	1.18059676073	1.23579697971	-0.045	-0.035	-0.055
crossBA	Fantasy-Not-SF_randomB	SF-Not-Fantasy_randomA					1994.885	1986.91	0.86	0.875	0.75	0.81	1.01778195834	1.03853510066	0.997028816015	0.0875	0.065	0.11
self2	SF-Not-Fantasy_randomA	SF-Not-Fantasy_randomB					1986.91	1986.355	0.875	0.895	0.905	0.945	1.79645001528	1.73485014066	1.8580498899	-0.04	-0.05	-0.03
crossAB	Fantasy_randomA	Historical_randomB					1995.69	1985.725	0.865	0.765	0.7	0.61	0.721529129671	0.611921299619	0.831136959724	0.16	0.155	0.165
self1	Fantasy_randomA	Fantasy_randomB					1995.69	1995.81	0.865	0.865	0.92	0.94	1.42098926621	1.43357949264	1.40839903977	-0.065	-0.075	-0.055
crossBA	Fantasy_randomB	Historical_randomA					1995.81	1985.69	0.865	0.76	0.655	0.61	0.376599047795	0.374372025527	0.378826070062	0.18	0.15	0.21
self2	Historical_randomA	Historical_randomB					1985.69	1985.725	0.76	0.765	0.86	0.83	1.06525156132	0.948929396276	1.18157372636	-0.0825	-0.065	-0.1
crossAB	Fantasy_randomA	SubjDetective_randomB					1995.69	1978.355	0.865	0.915	0.455	0.425	-0.165545337182	-0.164712143647	-0.166378530716	0.45	0.49	0.41
self1	Fantasy_randomA	Fantasy_randomB					1995.69	1995.81	0.865	0.865	0.92	0.94	1.42098926621	1.43357949264	1.40839903977	-0.065	-0.075	-0.055
crossBA	Fantasy_randomB	SubjDetective_randomA					1995.81	1978.085	0.865	0.875	0.475	0.445	-0.100121722917	-0.099770213966	-0.100473231868	0.41	0.43	0.39
self2	SubjDetective_randomA	SubjDetective_randomB					1978.085	1978.355	0.875	0.915	0.865	0.96	1.64382159825	1.66187100544	1.62577219105	-0.0175	-0.045	0.01
crossAB	Fantasy_randomA	Domestic_randomB					1995.69	1994.69	0.865	0.72	0.425	0.42	-0.401707569913	-0.470756648868	-0.332658490958	0.37	0.3	0.44
self1	Fantasy_randomA	Fantasy_randomB					1995.69	1995.81	0.865	0.865	0.92	0.94	1.42098926621	1.43357949264	1.40839903977	-0.065	-0.075	-0.055
crossBA	Fantasy_randomB	Domestic_randomA					1995.81	1994.725	0.865	0.715	0.365	0.455	-0.53353030339	-0.448747034311	-0.618313572469	0.38	0.26	0.5
self2	Domestic_randomA	Domestic_randomB					1994.725	1994.69	0.715	0.72	0.805	0.83	1.09074914581	1.06065167343	1.12084661818	-0.1	-0.11	-0.09
crossAB	Fantasy-Not-Horror_randomA	Horror-Not-Fantasy_randomB					1995.885	1989.28865979	0.84	0.871134020619	0.655	0.659793814433	0.558905493415	0.600508490486	0.517302496343	0.198170103093	0.211340206186	0.185
self1	Fantasy-Not-Horror_randomA	Fantasy-Not-Horror_randomB					1995.885	1996.4	0.84	0.84	0.92	0.885	1.49184075474	1.53040726635	1.45327424313	-0.0625	-0.045	-0.08
crossBA	Fantasy-Not-Horror_randomB	Horror-Not-Fantasy_randomA					1996.4	1991.3814433	0.84	0.850515463918	0.7	0.685567010309	0.815120013725	0.892591767204	0.737648260245	0.152474226804	0.164948453608	0.14
self2	Horror-Not-Fantasy_randomA	Horror-Not-Fantasy_randomB					1991.3814433	1989.28865979	0.850515463918	0.871134020619	0.871134020619	0.855670103093	1.25869568196	1.39503220197	1.12235916194	-0.00257731958763	0.0154639175258	-0.020618556701
crossAB	Fantasy-Not-Christian_randomA	Christian-Not-Fantasy_randomB					1995.36	1973.17	0.855	0.845	0.625	0.54	0.290906585004	0.118581658482	0.463231511527	0.2675	0.305	0.23
self1	Fantasy-Not-Christian_randomA	Fantasy-Not-Christian_randomB					1995.36	1995.425	0.855	0.855	0.87	0.91	1.27536800763	1.20505790981	1.34567810545	-0.035	-0.055	-0.015
crossBA	Fantasy-Not-Christian_randomB	Christian-Not-Fantasy_randomA					1995.425	1973.195	0.855	0.845	0.67	0.53	0.43489735583	0.166808764143	0.702985947516	0.25	0.315	0.185
self2	Christian-Not-Fantasy_randomA	Christian-Not-Fantasy_randomB					1973.195	1973.17	0.845	0.845	0.935	0.925	1.21639490563	1.16222614912	1.27056366214	-0.085	-0.08	-0.09
crossAB	Fantasy_randomA	Juvenile_randomB					1995.69	1892.49	0.865	0.81	0.555	0.495	-0.0138621680223	-0.232019918893	0.204295582849	0.3125	0.315	0.31
self1	Fantasy_randomA	Fantasy_randomB					1995.69	1995.81	0.865	0.865	0.92	0.94	1.42098926621	1.43357949264	1.40839903977	-0.065	-0.075	-0.055
crossBA	Fantasy_randomB	Juvenile_randomA					1995.81	1892.295	0.865	0.81	0.515	0.515	0.0838517194943	0.0114112805593	0.156292158429	0.3225	0.295	0.35
self2	Juvenile_randomA	Juvenile_randomB					1892.295	1892.49	0.81	0.81	0.87	0.91	1.18767191376	1.17019167943	1.2051521481	-0.08	-0.1	-0.06
crossAB	Fantasy_randomA	Western_randomB					1995.69	1967.605	0.865	0.895	0.615	0.605	0.487814124014	0.288808758496	0.686819489531	0.27	0.29	0.25
self1	Fantasy_randomA	Fantasy_randomB					1995.69	1995.81	0.865	0.865	0.92	0.94	1.42098926621	1.43357949264	1.40839903977	-0.065	-0.075	-0.055
crossBA	Fantasy_randomB	Western_randomA					1995.81	1967.53	0.865	0.895	0.58	0.645	0.488879079406	0.394510171482	0.583247987329	0.2675	0.25	0.285
self2	Western_randomA	Western_randomB					1967.53	1967.605	0.895	0.895	0.925	0.95	1.70650913857	1.71768309724	1.69533517991	-0.0425	-0.055	-0.03
